userid	venueid	poi_id	poi_name	category_code	category_group_name	category_name	phone	address_name	road_address_name	poi_longitude	poi_latitude	place_url	distance_m	requested_category_code	distance_score	temporal_score	repeat_score	long_stay_penalty	total_score	candidate_rank
4	4003	1454313358	Fran	CE7	카페	음식점 > 카페 > 커피전문점	02-777-7777	서울 노원구 공릉동 517-47	서울 노원구 동일로182길 17	127.075104210691	37.6231673646018	http://place.map.kakao.com/1454313358	34.0	CE7	0.4067848328817757	0.3158715277777777	0.6711877414712396	0.0	0.4061178723439733	2
4	4003	16850787	샤넬	AD5	숙박	여행 > 숙박		서울 노원구 공릉동 517-34	서울 노원구 동일로 1042	127.074109637119	37.6231562806032	http://place.map.kakao.com/16850787	120.0	AD5	0.2044766302978429	0.8519951774691359	0.6711877414712396	0.0	0.3972179705128249	3
4	4003	20742225	QT모텔	AD5	숙박	여행 > 숙박 > 여관,모텔	02-974-0088	서울 노원구 공릉동 568-23	서울 노원구 동일로 1035	127.0736106193356	37.62254392170166	http://place.map.kakao.com/20742225	172.0	AD5	0.10278331185988984	0.8519951774691359	0.6711877414712396	0.0	0.32806651397501685	4
4	4003	1706898335	버터키튼	CE7	카페	음식점 > 카페 > 테마카페 > 디저트카페	070-8667-1890	서울 노원구 공릉동 566-41	서울 노원구 동일로182길 36	127.07617805282307	37.62315406241865	http://place.map.kakao.com/1706898335	64.0	CE7	0.18394440879773669	0.3158715277777777	0.6711877414712396	0.0	0.25458638396682676	5
4	4003	26554415	서울정치과의원	HP8	병원	의료,건강 > 병원 > 치과	02-971-7228	서울 노원구 공릉동 567-4	서울 노원구 동일로 1036	127.074362822128	37.6226011132461	http://place.map.kakao.com/26554415	109.0	HP8	0.19749859481563617	0.18228742500000006	0.6711877414712396	0.0	0.2317430457923318	6
4	4003	15755383	가마솥왕족발	FD6	음식점	음식점 > 한식 > 육류,고기 > 족발,보쌈	02-975-6271	서울 노원구 공릉동 566-17	서울 노원구 동일로180길 25	127.07565408393	37.6225282134636	http://place.map.kakao.com/15755383	60.0	FD6	0.2044766302978429	0.13351215277777778	0.6711877414712396	0.0	0.22478204458689904	7
4	4003	1114860504	디에트로	FD6	음식점	음식점 > 양식	010-5591-9944	서울 노원구 공릉동 566-41	서울 노원구 동일로182길 36	127.076144037911	37.6231225498252	http://place.map.kakao.com/1114860504	60.0	FD6	0.2044766302978429	0.13351215277777778	0.6711877414712396	0.0	0.22478204458689904	8
4	4003	16995406	공릉한샘학원	AC5	학원	교육,학문 > 학원 > 보습학원		서울 노원구 공릉동 566-20	서울 노원구 동일로180길 37	127.076288596318	37.6226971905358	http://place.map.kakao.com/16995406	82.0	AC5	0.14193572674833377	0.3072282048611112	0.6711877414712396	0.0	0.2239460826732328	9
4	4003	8163485	화랑지구대	PO3	공공기관	사회,공공기관 > 행정기관 > 경찰서 > 지구대	02-2092-0303	서울 노원구 공릉동 567-18	서울 노원구 동일로 1034	127.074639148241	37.6225360677072	http://place.map.kakao.com/8163485	92.0	PO3	0.23216256062952725	0.04283749999999999	0.6711877414712396	0.0	0.22184656054577767	10
4	4003	17093684	척척정형외과의원	HP8	병원	의료,건강 > 병원 > 정형외과	02-971-2272	서울 노원구 공릉동 567-4	서울 노원구 동일로 1036	127.0743140421318	37.62252906500249	http://place.map.kakao.com/17093684	116.0	HP8	0.17796106720330573	0.18228742500000006	0.6711877414712396	0.0	0.21845752701594712	11
4	4003	1155800281	행운커피	CE7	카페	음식점 > 카페	02-6368-0707	서울 노원구 공릉동 584-2	서울 노원구 동일로180길 24	127.075662985204	37.622369634011	http://place.map.kakao.com/1155800281	77.0	CE7	0.13041455246776984	0.3158715277777777	0.6711877414712396	0.0	0.2181860816624493	12
4	4003	19984155	예스닭강정	FD6	음식점	음식점 > 간식 > 닭강정	010-9327-8008	서울 노원구 공릉동 566-18	서울 노원구 동일로180길 29	127.07582628278797	37.622548825640244	http://place.map.kakao.com/19984155	63.0	FD6	0.18887560283756183	0.13351215277777778	0.6711877414712396	0.0	0.2141733459139079	13
4	4003	1010792397	오월오일	FD6	음식점	음식점 > 간식 > 제과,베이커리		서울 노원구 공릉동 566-40	서울 노원구 동일로180길 37-7	127.076186951216	37.6229936809715	http://place.map.kakao.com/1010792397	64.0	FD6	0.18394440879773669	0.13351215277777778	0.6711877414712396	0.0	0.2108201339668268	14
4	4003	914816864	CBK최영균치과의원	HP8	병원	의료,건강 > 병원 > 치과	02-978-1506	서울 노원구 공릉동 581	서울 노원구 동일로180길 14	127.075310276633	37.6219490986048	http://place.map.kakao.com/914816864	122.0	HP8	0.16276038498847648	0.18228742500000006	0.6711877414712396	0.0	0.20812106310986317	15
4	4003	583674640	문성희피아노	AC5	학원	교육,학문 > 학원	02-976-0893	서울 노원구 공릉동 517-79	서울 노원구 동일로182길 37-25	127.07594080875964	37.623778599353486	http://place.map.kakao.com/583674640	91.0	AC5	0.11455884399268773	0.3072282048611112	0.6711877414712396	0.0	0.20532980239939352	16
4	4003	801481621	커피 싸데펑	CE7	카페	음식점 > 카페		서울 노원구 공릉동 556-21	서울 노원구 동일로182길 37-4	127.076299523164	37.6234134682049	http://place.map.kakao.com/801481621	84.0	CE7	0.10836802322189586	0.3158715277777777	0.6711877414712396	0.0	0.20319444177525497	17
4	4003	17107323	신웅식내과의원	HP8	병원	의료,건강 > 병원 > 내과	02-949-0233	서울 노원구 공릉동 517-31	서울 노원구 동일로 1044	127.074059960219	37.6233220934145	http://place.map.kakao.com/17107323	127.0	HP8	0.15108979464608072	0.18228742500000006	0.6711877414712396	0.0	0.2001850616770341	18
4	4003	1360382782	바이레인	CE7	카페	음식점 > 카페 > 테마카페 > 디저트카페		서울 노원구 공릉동 556-16	서울 노원구 동일로182길 37-6	127.076255453121	37.6235189121808	http://place.map.kakao.com/1360382782	87.0	CE7	0.10009982893661956	0.3158715277777777	0.6711877414712396	0.0	0.1975720696612671	19
4	4003	9921443	안성민치과	HP8	병원	의료,건강 > 병원 > 치과	02-973-8176	서울 노원구 공릉동 567-6	서울 노원구 동일로 1032	127.074376045302	37.6222298981852	http://place.map.kakao.com/9921443	132.0	HP8	0.1402560337259652	0.18228742500000006	0.6711877414712396	0.0	0.19281810425135554	20
4	4004	1335768857	전주콩나물국밥	FD6	음식점	음식점 > 한식 > 국밥		서울 중랑구 묵동 163-1	서울 중랑구 숙선옹주로 3	127.077800611587	37.6159748354017	http://place.map.kakao.com/1335768857	8.0	FD6	0.809255806013739	0.8969444444444445	0.2890648263178878	0.0	0.7886858008614404	1
4	4004	21396312	나는국수다	FD6	음식점	음식점 > 한식 > 국수		서울 중랑구 묵동 163-1	서울 중랑구 숙선옹주로 3	127.077826564859	37.6158811155233	http://place.map.kakao.com/21396312	17.0	FD6	0.6377968586327277	0.8969444444444445	0.2890648263178878	0.0	0.6720937166423526	2
4	4004	19584331	비어킹 묵동점	FD6	음식점	음식점 > 술집 > 호프,요리주점	02-949-1559	서울 중랑구 묵동 166-14	서울 중랑구 중랑역로 265	127.077677344017	37.6161587181951	http://place.map.kakao.com/19584331	17.0	FD6	0.6377968586327277	0.8969444444444445	0.2890648263178878	0.0	0.6720937166423526	3
4	4004	16530630	황해칼국수	FD6	음식점	음식점 > 한식 > 국수 > 칼국수	02-974-8174	서울 중랑구 묵동 163-1	서울 중랑구 숙선옹주로 3	127.07783560350212	37.615859485845476	http://place.map.kakao.com/16530630	19.0	FD6	0.6049282018356529	0.8969444444444445	0.2890648263178878	0.0	0.6497430300203417	4
4	4004	2078890294	24시고깃집	FD6	음식점	음식점 > 한식 > 육류,고기	02-979-3920	서울 중랑구 묵동 163-1	서울 중랑구 숙선옹주로 3	127.077844664682	37.6158594798685	http://place.map.kakao.com/2078890294	20.0	FD6	0.5891346408960774	0.8969444444444445	0.2890648263178878	0.0	0.6390034085814303	5
4	4004	605303632	에고아트	AC5	학원	교육,학문 > 학원 > 미술학원	010-8061-8280	서울 중랑구 묵동 166-38	서울 중랑구 중랑역로 263	127.07738614412023	37.61605439488526	http://place.map.kakao.com/605303632	28.0	AC5	0.513417119032592	0.9918333333333333	0.2890648263178878	0.0	0.6102888270475936	6
4	4004	20577548	춘향골 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		서울 중랑구 묵동 190-2		127.078008191369	37.6162666185291	http://place.map.kakao.com/20577548	39.0	PK6	0.4895416595569531	0.26760416666666664	0.2890648263178878	0.0	0.4202385146041591	7
4	4004	11563176	중앙 주택관리사교육원	AC5	학원	교육,학문 > 학원 > 주택관리사학원		서울 중랑구 묵동 163-3	서울 중랑구 중랑역로 272	127.07841123821	37.6160969656385	http://place.map.kakao.com/11563176	62.0	AC5	0.22850653346991975	0.9918333333333333	0.2890648263178878	0.0	0.4165496288649765	8
4	4004	24285972	커피맬러드	CE7	카페	음식점 > 카페		서울 중랑구 묵동 166-5	서울 중랑구 중랑역로53길 3	127.078203185202	37.6164358752323	http://place.map.kakao.com/24285972	64.0	CE7	0.18394440879773669	0.9931944444444445	0.2890648263178878	0.0	0.38657405075455864	9
4	4004	8482750	서울열린치과의원	HP8	병원	의료,건강 > 병원 > 치과	02-973-2875	서울 중랑구 묵동 168-18	서울 중랑구 중랑역로 257	127.07666556286482	37.61584493498415	http://place.map.kakao.com/8482750	93.0	HP8	0.2505921475949822	0.715138888888889	0.2890648263178878	0.0	0.3651611798033523	10
4	4004	1812146751	빽다방 중랑묵동신도점	CE7	카페	음식점 > 카페 > 커피전문점 > 빽다방	02-6956-3594	서울 중랑구 묵동 161-8	서울 중랑구 중랑역로 273	127.07845913711294	37.616408675686806	http://place.map.kakao.com/1812146751	80.0	CE7	0.12046426616215963	0.9931944444444445	0.2890648263178878	0.0	0.34340755376236626	11
4	4004	1118137283	카페 여름방학	CE7	카페	음식점 > 카페	010-5117-7024	서울 중랑구 묵동 162-4	서울 중랑구 중랑역로 274	127.078583540562	37.6162292962748	http://place.map.kakao.com/1118137283	81.0	CE7	0.11731916609425073	0.9931944444444445	0.2890648263178878	0.0	0.3412688857161882	12
4	4004	2078345498	강북제일내과의원	HP8	병원	의료,건강 > 병원 > 내과	02-977-1111	서울 중랑구 묵동 169-12	서울 중랑구 동일로 952	127.07687230585013	37.61532853423108	http://place.map.kakao.com/2078345498	105.0	HP8	0.2096113871510978	0.715138888888889	0.2890648263178878	0.0	0.33729426270151086	13
4	4004	861934495	은채맘도라지청	CE7	카페	음식점 > 카페 > 테마카페 > 디저트카페	010-4965-0253	서울 중랑구 묵동 166-1	서울 중랑구 중랑역로53길 9	127.0780743732702	37.61673328659025	http://place.map.kakao.com/861934495	87.0	CE7	0.10009982893661956	0.9931944444444445	0.2890648263178878	0.0	0.329559736448999	14
4	4004	16558542	미드미치과	HP8	병원	의료,건강 > 병원 > 치과	1800-2875	서울 중랑구 묵동 164-4	서울 중랑구 숙선옹주로 6-9	127.077952416899	37.6149187769985	http://place.map.kakao.com/16558542	122.0	HP8	0.16276038498847648	0.715138888888889	0.2890648263178878	0.0	0.3054355812309284	15
4	4004	17441098	덕제내과의원	HP8	병원	의료,건강 > 병원 > 내과	02-972-7878	서울 중랑구 묵동 162-8	서울 중랑구 공릉로 59	127.07913266630075	37.616029810948774	http://place.map.kakao.com/17441098	125.0	HP8	0.15565409901507976	0.715138888888889	0.2890648263178878	0.0	0.30060330676901864	16
4	4004	9008966	박성택치과의원	HP8	병원	의료,건강 > 병원 > 치과	02-974-2828	서울 중랑구 묵동 308-1	서울 중랑구 공릉로 58	127.079271697224	37.6157612231607	http://place.map.kakao.com/9008966	140.0	HP8	0.12451447144412302	0.715138888888889	0.2890648263178878	0.0	0.27942836002076804	17
4	4004	1056518007	CU ATM 묵동사랑점	BK9	은행	금융,보험 > 금융서비스 > 은행 > ATM		서울 중랑구 묵동 169-21	서울 중랑구 중랑역로 258	127.077015328795	37.6156293710521	http://place.map.kakao.com/1056518007	74.0	BK9	0.17171747122199255	0.43152777777777784	0.2890648263178878	0.0	0.24345973320305264	18
4	4004	830261929	로프트원태릉입구역오피스텔 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		서울 중랑구 묵동 169-12	서울 중랑구 동일로 952	127.07713275243951	37.61526980004656	http://place.map.kakao.com/830261929	96.0	PK6	0.172347626373798	0.26760416666666664	0.2890648263178878	0.0	0.20454657203961366	19
4	4004	718583959	우리은행 ATM	BK9	은행	금융,보험 > 금융서비스 > 은행 > ATM		서울 중랑구 묵동 168-18	서울 중랑구 중랑역로 257	127.076665588766	37.6158701626367	http://place.map.kakao.com/718583959	93.0	BK9	0.10923150889627105	0.43152777777777784	0.2890648263178878	0.0	0.20096927882156201	20
4	4004	8024543	우리은행 태릉역금융센터	BK9	은행	금융,보험 > 금융서비스 > 은행 > 우리은행	02-974-5460	서울 중랑구 묵동 168-18	서울 중랑구 중랑역로 257	127.07661117175834	37.61582154460918	http://place.map.kakao.com/8024543	99.0	BK9	0.09469038101854274	0.43152777777777784	0.2890648263178878	0.0	0.19108131186470678	21
4	4004	1654241051	묵동신도브래뉴아파트 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		서울 중랑구 묵동 169-18	서울 중랑구 동일로 946	127.077177941583	37.6151571469651	http://place.map.kakao.com/1654241051	105.0	PK6	0.1461565570715425	0.26760416666666664	0.2890648263178878	0.0	0.1867366449140799	22
4	4004	18823874	세븐일레븐 묵동점	CS2	편의점	가정,생활 > 편의점 > 세븐일레븐		서울 중랑구 묵동 166-6	서울 중랑구 중랑역로 271	127.078243885299	37.6163637692052	http://place.map.kakao.com/18823874	61.0	CS2	0.12557778244297021	0.31135416666666665	0.2890648263178878	0.0	0.18324307816665075	23
4	4004	461019487	태릉인	AD5	숙박	여행 > 숙박 > 여관,모텔		서울 중랑구 묵동 233-2	서울 중랑구 동일로 959	127.075812795586	37.6159599114184	http://place.map.kakao.com/461019487	167.0	AD5	0.10981098504160496	0.28103009259259254	0.2890648263178878	0.0	0.1652438781559446	24
4	4004	460218060	르블랑호텔	AD5	숙박	여행 > 숙박 > 여관,모텔	02-978-3005	서울 중랑구 묵동 233-1	서울 중랑구 동일로 961	127.07569748732635	37.61617892556517	http://place.map.kakao.com/460218060	178.0	AD5	0.0949412163184626	0.28103009259259254	0.2890648263178878	0.0	0.1551324354242078	25
4	4005	19537620	CGV 중계	CT1	문화시설	문화,예술 > 영화,영상 > 영화관 > CGV	1544-1122	서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.068773695534	37.6396655720199	http://place.map.kakao.com/19537620	18.0	CT1	0.788127627745311	0.8881944444444444	0.2890648263178878	0.0	0.7722186396389091	1
4	4005	8832530	굿모닝소아청소년과의원	HP8	병원	의료,건강 > 병원 > 소아청소년과	02-977-7530	서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.068628895803	37.6399107241407	http://place.map.kakao.com/8832530	40.0	HP8	0.551431257080004	0.8784722222222223	0.2890648263178878	0.0	0.608931774253167	2
4	4005	17163867	홈플러스 중계점 (폐점)	MT1	대형마트	가정,생활 > 대형마트 > 홈플러스	02-986-2080	서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.068687971734	37.6400836787935	http://place.map.kakao.com/17163867	60.0	MT1	0.45219092239655023	0.7581559444444446	0.2890648263178878	0.0	0.512572440001752	3
4	4005	1816739158	커피베이 홈플러스중계점	CE7	카페	음식점 > 카페 > 커피전문점 > 커피베이	02-976-1681	서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.06866963450675	37.639856641362954	http://place.map.kakao.com/1816739158	34.0	CE7	0.4067848328817757	0.8784722222222223	0.2890648263178878	0.0	0.5105722057983718	4
4	4005	23098062	투썸플레이스 중계CGV스윗바점	CE7	카페	음식점 > 카페 > 커피전문점 > 투썸플레이스	1544-1122	서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.068610774227	37.6399179425569	http://place.map.kakao.com/23098062	41.0	CE7	0.3380180154890435	0.8784722222222223	0.2890648263178878	0.0	0.46381076997131393	5
4	4005	1269408879	노리디지털키즈카페 중계홈플러스점	CE7	카페	가정,생활 > 유아 > 놀이시설 > 키즈카페	010-5298-5700	서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.068804527742	37.6399268395683	http://place.map.kakao.com/1269408879	45.0	CE7	0.30407643128483336	0.8784722222222223	0.2890648263178878	0.0	0.44073049271245107	6
4	4005	26518385	그림나라어린이집	PS3	어린이집,유치원	교육,학문 > 유아교육 > 어린이집	02-948-3169	서울 노원구 하계동 284	서울 노원구 공릉로 351	127.0688127392362	37.63900242455399	http://place.map.kakao.com/26518385	62.0	PS3	0.29224618571560784	0.9052083333333334	0.2890648263178878	0.0	0.43910259239204436	7
4	4005	803000103	하나은행365 구.중계홈플러스지점 ATM	BK9	은행	금융,보험 > 금융서비스 > 은행 > ATM		서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.06865604168	37.6398602532119	http://place.map.kakao.com/803000103	35.0	BK9	0.4345982085070782	0.16770833333333343	0.2890648263178878	0.0	0.3589019678902442	8
4	4005	8554332	캘리포니아치과	HP8	병원	의료,건강 > 병원 > 치과	02-948-2275	서울 노원구 중계동 509-1	서울 노원구 동일로204가길 34	127.068117346562	37.6405381058124	http://place.map.kakao.com/8554332	119.0	HP8	0.17019110379502853	0.8784722222222223	0.2890648263178878	0.0	0.34968847001938375	9
4	4005	321864176	닥터권치과	HP8	병원	의료,건강 > 병원 > 치과	02-6228-2828	서울 노원구 하계동 208-32	서울 노원구 공릉로 360	127.069747353897	37.6388847477377	http://place.map.kakao.com/321864176	122.0	HP8	0.16276038498847648	0.8784722222222223	0.2890648263178878	0.0	0.34463558123092836	10
4	4005	686364641	진내과의원	HP8	병원	의료,건강 > 병원 > 내과	02-949-8278	서울 노원구 중계동 509-1	서울 노원구 동일로204가길 34	127.068235375362	37.6407506699368	http://place.map.kakao.com/686364641	138.0	HP8	0.12827595611188153	0.8784722222222223	0.2890648263178878	0.0	0.3211861695948438	11
4	4005	2132977727	성모바른정형외과의원	HP8	병원	의료,건강 > 병원 > 정형외과	02-2039-7975	서울 노원구 중계동 509-1	서울 노원구 동일로204가길 34	127.06814132025116	37.640735407561785	http://place.map.kakao.com/2132977727	139.0	HP8	0.126381220417673	0.8784722222222223	0.2890648263178878	0.0	0.31989774932278203	12
4	4005	1671329369	홈플러스 중계점 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.06859722943388	37.639973811474896	http://place.map.kakao.com/1671329369	48.0	PK6	0.4151477163297397	0.30989583333333326	0.2890648263178878	0.06871138888888889	0.3110892443207651	13
4	4005	17561492	등나무근린공원 2공영주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장 > 공영주차장		서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.068012244443	37.6395903307195	http://place.map.kakao.com/17561492	54.0	PK6	0.3719443662401725	0.30989583333333326	0.2890648263178878	0.06871138888888889	0.2817109662598594	14
4	4005	620683692	우리은행 365코너 중계동지점(점외)	BK9	은행	금융,보험 > 금융서비스 > 은행 > ATM		서울 노원구 중계동 509-2	서울 노원구 동일로204가길 12	127.068687971734	37.6400836787935	http://place.map.kakao.com/620683692	60.0	BK9	0.2396510364417758	0.16770833333333343	0.2890648263178878	0.0	0.2263378908858386	15
4	4005	1847739670	노원평생학습관 주차장	PK6	주차장	교통,수송 > 교통시설 > 주차장		서울 노원구 중계동 508	서울 노원구 동일로204길 13	127.06749282309856	37.639033820489736	http://place.map.kakao.com/1847739670	114.0	PK6	0.1239456534705991	0.30989583333333326	0.2890648263178878	0.06871138888888889	0.11307184157654951	16
4	4006	10040104	상계신경정신과의원	HP8	병원	의료,건강 > 병원 > 정신건강의학과	02-3391-7575	서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.060934110977	37.6517935180117	http://place.map.kakao.com/10040104	28.0	HP8	0.6592406302004438	0.8823611111111112	0.2890648263178878	0.0	0.6831754813083994	1
4	4006	1134877258	바른최치과	HP8	병원	의료,건강 > 병원 > 치과	02-931-7405	서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.060894458033	37.6518043502801	http://place.map.kakao.com/1134877258	29.0	HP8	0.6495031330811563	0.8823611111111112	0.2890648263178878	0.0	0.6765539832672839	2
4	4006	16646754	방대홍 영상의학과의원	HP8	병원	의료,건강 > 병원 > 영상의학과	02-931-6000	서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.060888792065	37.6518043532047	http://place.map.kakao.com/16646754	29.0	HP8	0.6495031330811563	0.8823611111111112	0.2890648263178878	0.0	0.6765539832672839	3
4	4006	9514117	최진수안과의원	HP8	병원	의료,건강 > 병원 > 안과	02-933-2977	서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.06090691139	37.6517899281268	http://place.map.kakao.com/9514117	30.0	HP8	0.6399094663718956	0.8823611111111112	0.2890648263178878	0.0	0.6700302899049867	4
4	4006	8195600	권오민마취통증의학과의원	HP8	병원	의료,건강 > 병원 > 통증클리닉	02-931-5111	서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.06091706523613	37.65173496293483	http://place.map.kakao.com/8195600	35.0	HP8	0.5940253205536351	0.8823611111111112	0.2890648263178878	0.0	0.6388290707485696	5
4	4006	1748737555	더벤티 상계사거리점	CE7	카페	음식점 > 카페 > 커피전문점 > 더벤티	02-931-8800	서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.0609126619876	37.651893538170306	http://place.map.kakao.com/1748737555	20.0	CE7	0.5891346408960774	0.8823611111111112	0.2890648263178878	0.0	0.6355034085814303	6
4	4006	95719042	더빵	FD6	음식점	음식점 > 간식 > 제과,베이커리	070-5015-4431	서울 노원구 상계동 730-2	서울 노원구 동일로 1383	127.06087886105	37.6521323160433	http://place.map.kakao.com/95719042	18.0	FD6	0.6211451576154515	0.768611111111111	0.2890648263178878	0.0	0.6299705599506047	7
4	4006	431778599	노원디앤에이미술학원	AC5	학원	교육,학문 > 학원 > 미술학원		서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.06089332484	37.651804350865	http://place.map.kakao.com/431778599	29.0	AC5	0.5013372801778907	0.9288333333333334	0.2890648263178878	0.0	0.5869545366263967	8
4	4006	274182525	애니포스만화학원 노원캠퍼스	AC5	학원	교육,학문 > 학원 > 애니메이션학원,만화학원	02-930-6070	서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.06089332484	37.651804350865	http://place.map.kakao.com/274182525	29.0	AC5	0.5013372801778907	0.9288333333333334	0.2890648263178878	0.0	0.5869545366263967	9
4	4006	22758159	쏠미술학원	AC5	학원	교육,학문 > 학원 > 미술학원		서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.060879723574	37.6518007539539	http://place.map.kakao.com/22758159	30.0	AC5	0.4895416595569531	0.9288333333333334	0.2890648263178878	0.0	0.5789335146041591	10
4	4006	1464349031	한우주막 고친외양간 노원점	FD6	음식점	음식점 > 한식 > 육류,고기	02-930-8005	서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.060894458033	37.6518043502752	http://place.map.kakao.com/1464349031	29.0	FD6	0.46431328695201113	0.768611111111111	0.2890648263178878	0.0	0.5233248878994653	11
4	4006	37650859	PK독학재수학원 노원점	AC5	학원	교육,학문 > 학원 > 입시학원	02-951-0197	서울 노원구 상계동 728-7	서울 노원구 동일로 1382	127.061555263118	37.6519896097696	http://place.map.kakao.com/37650859	45.0	AC5	0.34251885509304564	0.9288333333333334	0.2890648263178878	0.0	0.4789580075687021	12
4	4006	1290634345	써니펍	FD6	음식점	음식점 > 술집 > 호프,요리주점	02-937-3331	서울 노원구 상계동 730-2	서울 노원구 동일로 1383	127.060676044887	37.6521648559169	http://place.map.kakao.com/1290634345	35.0	FD6	0.3961644302820655	0.768611111111111	0.2890648263178878	0.0	0.47698366536390224	13
4	4006	1213286197	빛나라김밥 노원점	FD6	음식점	음식점 > 분식	02-6941-1126	서울 노원구 상계동 730-2	서울 노원구 동일로 1383	127.060660184497	37.6521702699648	http://place.map.kakao.com/1213286197	37.0	FD6	0.37574822327523827	0.768611111111111	0.2890648263178878	0.0	0.4631006445992597	14
4	4006	940814716	청춘남원추어탕	FD6	음식점	음식점 > 한식 > 해물,생선 > 추어	02-939-8484	서울 노원구 상계동 730-2	서울 노원구 동일로 1383	127.060665744429	37.6521791868395	http://place.map.kakao.com/940814716	37.0	FD6	0.37574822327523827	0.768611111111111	0.2890648263178878	0.0	0.4631006445992597	15
4	4006	912103684	저스트체대입시 노원교육원	AC5	학원	교육,학문 > 학원 > 입시학원	010-3333-2793	서울 노원구 상계동 730-4	서울 노원구 동일로215길 2	127.060970169862	37.6515448281315	http://place.map.kakao.com/912103684	55.0	AC5	0.269948572722522	0.9288333333333334	0.2890648263178878	0.0	0.429610215556746	16
4	4006	2061617813	참말로친절한 약국	PM9	약국	의료,건강 > 약국	02-932-1186	서울 노원구 상계동 728-7	서울 노원구 동일로 1382	127.06150763542736	37.651949090393416	http://place.map.kakao.com/2061617813	42.0	PM9	0.32919298780790557	0.5963612916666667	0.2890648263178878	0.0	0.3901031278148068	17
4	4006	10351594	롯데슈퍼프레시 상계7동점	MT1	대형마트	가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시	02-938-5602	서울 노원구 상계동 749-9	서울 노원구 동일로 1372	127.06177548351138	37.65108058320631	http://place.map.kakao.com/10351594	124.0	MT1	0.19393899265771722	0.9406944444444445	0.2890648263178878	0.0	0.3807703677793454	18
4	4006	688565760	CU 상계3단지점	CS2	편의점	가정,생활 > 편의점 > CU		서울 노원구 상계동 730-3	서울 노원구 동일로 1379	127.060879723574	37.6518007539539	http://place.map.kakao.com/688565760	30.0	CS2	0.360447788597821	0.2632291666666666	0.2890648263178878	0.0	0.3314046823519493	19
4	4006	689015387	메가MGC커피 상계주공6단지점	CE7	카페	음식점 > 카페 > 커피전문점 > 메가MGC커피	02-6956-1294	서울 노원구 상계동 728-3	서울 노원구 동일로 1390	127.061329224012	37.6527195234702	http://place.map.kakao.com/689015387	79.0	CE7	0.12369368028348768	0.8823611111111112	0.2890648263178878	0.0	0.3190035553648693	20
4	4006	836189562	노원하나약국	PM9	약국	의료,건강 > 약국	02-933-4031	서울 노원구 상계동 730-4	서울 노원구 동일로215길 2	127.060929357366	37.6515232256302	http://place.map.kakao.com/836189562	58.0	PM9	0.21558682844018062	0.5963612916666667	0.2890648263178878	0.0	0.31285093944475384	21
4	4006	916313054	보룡약국	PM9	약국	의료,건강 > 약국	02-979-6000	서울 노원구 상계동 728-5	서울 노원구 동일로 1380	127.06157770385887	37.651719303236	http://place.map.kakao.com/916313054	58.0	PM9	0.21558682844018062	0.5963612916666667	0.2890648263178878	0.0	0.31285093944475384	22
4	4006	8027693	우리은행 상계동지점	BK9	은행	금융,보험 > 금융서비스 > 은행 > 우리은행	02-937-0051	서울 노원구 상계동 746	서울 노원구 동일로 1373	127.06108321430477	37.65120960403415	http://place.map.kakao.com/8027693	92.0	BK9	0.11186346761447095	0.7247418111111112	0.2890648263178878	0.0	0.27313037874993795	23
4	4006	1592758126	우리은행 ATM	BK9	은행	금융,보험 > 금융서비스 > 은행 > ATM		서울 노원구 상계동 746	서울 노원구 동일로 1373	127.06104010093146	37.651145656566605	http://place.map.kakao.com/1592758126	99.0	BK9	0.09469038101854274	0.7247418111111112	0.2890648263178878	0.0	0.26145267986470677	24
4	4007	9108449	서울과학기술대학교	SC4	학교	교육,학문 > 학교 > 대학교	02-970-6114	서울 노원구 공릉동 172	서울 노원구 공릉로 232	127.08027896385352	37.631881000815284	http://place.map.kakao.com/9108449	74.0	SC4	0.37574822327523827	0.9755	0.2890648263178878	0.0	0.512753977932593	1
